user_id,behavior_1_total,behavior_2_total,behavior_3_total,behavior_4_total,behavior_1_bought_itm_avrg,behavior_2_bought_itm_avrg,behavior_3_bought_itm_avrg,behavior_1_unbought_itm_avrg,behavior_2_unbought_itm_avrg,behavior_3_unbought_itm_avrg,behavior_1_bought_catg_avrg,behavior_2_bought_catg_avrg,behavior_3_bought_catg_avrg,behavior_1_unbought_catg_avrg,behavior_2_unbought_catg_avrg,behavior_3_unbought_catg_avrg,behavior_1_similar_avrg,behavior_2_similar_avrg,behavior_3_similar_avrg,cycle_bought_itm_avrg,cycle_unbought_itm_avrg
91475997,2186.0,2.0,86.0,20.0,10.684,0.053,0.842,2.515,0.001,0.092,80.308,0.077,3.923,9.321,0.012,0.358,2.321,2.321,2.321,1.895,1.31
89194995,160.0,0.0,2.0,1.0,4.0,0.0,0.0,2.303,0.0,0.03,16.0,0.0,0.0,4.633,0.0,0.067,1.714,1.714,1.714,1.0,1.0
106234362,519.0,42.0,6.0,7.0,7.857,0.571,0.143,2.32,0.19,0.025,22.167,1.667,0.167,6.031,0.5,0.078,1.827,1.827,1.827,4.714,1.745
26640891,2569.0,43.0,0.0,0.0,0.0,0.0,0.0,1.916,0.032,0.0,0.0,0.0,0.0,16.901,0.283,0.0,0.0,0.0,0.0,1000.0,1.381
138772988,523.0,3.0,18.0,9.0,0.857,0.0,0.143,2.473,0.014,0.082,4.8,0.0,0.4,9.148,0.056,0.296,3.024,3.024,3.024,1.0,1.324
136643072,2126.0,24.0,189.0,61.0,4.627,0.051,1.119,2.737,0.032,0.185,12.14,0.1,1.86,8.646,0.129,0.531,2.426,2.426,2.426,1.847,1.567
99680770,1400.0,66.0,40.0,18.0,8.278,0.444,0.611,2.584,0.128,0.066,38.75,1.0,2.0,8.297,0.405,0.162,2.733,2.733,2.733,1.167,1.452
22666062,384.0,0.0,0.0,9.0,6.0,0.0,0.0,2.224,0.0,0.0,17.75,0.0,0.0,3.824,0.0,0.0,1.807,1.807,1.807,1.111,1.133
77677567,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,1000.0,1.061
124322312,1347.0,0.0,41.0,4.0,6.0,0.0,0.25,2.577,0.0,0.078,13.0,0.0,0.25,7.45,0.0,0.222,1.762,1.762,1.762,1.25,1.497
950795,405.0,5.0,13.0,8.0,4.0,0.0,0.833,2.117,0.028,0.045,17.8,0.0,1.4,5.607,0.089,0.107,1.788,1.788,1.788,1.0,1.162
111105453,439.0,39.0,6.0,6.0,3.4,0.0,0.4,1.953,0.181,0.019,10.6,0.0,1.2,11.636,1.182,0.0,1.333,1.333,1.333,1.0,1.623
16024082,223.0,0.0,2.0,3.0,2.333,0.0,0.0,2.407,0.0,0.023,3.667,0.0,0.0,5.237,0.0,0.053,0.667,0.667,0.667,1.0,1.14
5800470,2170.0,6.0,22.0,20.0,7.5,0.063,0.5,2.048,0.005,0.014,24.267,0.067,0.8,11.528,0.035,0.056,2.058,2.058,2.058,1.75,1.273
16876055,787.0,4.0,4.0,4.0,5.75,0.0,0.5,1.742,0.009,0.005,22.667,0.0,0.667,7.163,0.041,0.02,1.728,1.728,1.728,2.75,1.26
7815258,567.0,2.0,23.0,4.0,10.75,0.0,1.0,2.438,0.01,0.091,76.25,0.5,4.75,4.018,0.0,0.07,3.193,3.193,3.193,4.25,1.317
22151716,881.0,3.0,15.0,8.0,3.125,0.0,1.25,2.385,0.008,0.014,7.625,0.0,1.25,8.934,0.033,0.055,1.033,1.033,1.033,1.75,1.551
39387686,1116.0,7.0,98.0,7.0,4.143,0.0,1.0,1.998,0.013,0.166,50.333,0.333,3.5,10.547,0.078,1.0,1.71,1.71,1.71,1.714,1.319
94536232,2583.0,1.0,55.0,5.0,7.4,0.0,0.2,2.018,0.001,0.042,53.6,0.2,1.6,9.506,0.0,0.188,2.21,2.21,2.21,1.2,1.204
134316585,196.0,0.0,0.0,4.0,5.333,0.0,0.0,1.976,0.0,0.0,16.0,0.0,0.0,4.786,0.0,0.0,1.806,1.806,1.806,2.333,1.167
71107115,567.0,1.0,13.0,6.0,8.0,0.0,0.6,2.273,0.005,0.046,20.4,0.0,0.6,6.492,0.015,0.154,1.35,1.35,1.35,1.2,1.245
7668271,511.0,17.0,7.0,2.0,13.5,0.5,0.5,2.53,0.086,0.032,25.5,0.5,0.5,9.977,0.349,0.14,1.091,1.091,1.091,3.5,1.951
101712435,652.0,0.0,16.0,7.0,5.286,0.0,0.429,2.42,0.0,0.052,18.286,0.0,1.143,8.458,0.0,0.136,2.332,2.332,2.332,2.857,1.036
75268661,5532.0,122.0,71.0,54.0,12.0,0.6,1.375,2.709,0.054,0.006,109.905,2.476,2.81,16.955,0.37,0.045,3.422,3.422,3.422,3.175,1.304
54788662,49.0,0.0,1.0,0.0,0.0,0.0,0.0,2.227,0.0,0.045,0.0,0.0,0.0,3.769,0.0,0.077,0.0,0.0,0.0,1000.0,1.0
112618249,978.0,2.0,45.0,27.0,5.455,0.0,1.136,2.303,0.006,0.05,20.2,0.0,2.333,8.544,0.029,0.088,3.773,3.773,3.773,2.455,1.232
37454396,1736.0,0.0,147.0,23.0,4.0,0.0,1.045,2.05,0.0,0.156,16.267,0.0,3.0,10.408,0.0,0.708,2.591,2.591,2.591,1.727,1.235
59048510,572.0,9.0,1.0,5.0,8.8,0.4,0.0,2.167,0.029,0.004,17.2,0.6,0.0,5.69,0.071,0.012,1.7,1.7,1.7,2.2,1.117
49873473,766.0,0.0,89.0,4.0,6.0,0.0,1.0,2.283,0.0,0.267,7.5,0.0,1.0,17.023,0.0,2.0,1.5,1.5,1.5,1.0,1.646
48585859,617.0,4.0,6.0,5.0,6.4,0.4,0.8,2.541,0.01,0.01,17.5,0.5,1.0,6.886,0.029,0.029,1.678,1.678,1.678,1.2,1.622
89817683,485.0,4.0,6.0,7.0,3.333,0.0,0.0,2.295,0.021,0.031,16.0,0.0,0.167,6.92,0.08,0.1,1.171,1.171,1.171,1.0,1.187
119276116,612.0,2.0,28.0,4.0,12.5,0.0,1.75,2.314,0.008,0.088,79.0,0.333,4.667,6.138,0.017,0.224,2.513,2.513,2.513,1.75,1.142
44040790,773.0,2.0,21.0,8.0,4.143,0.0,0.429,2.279,0.006,0.058,9.5,0.0,0.5,5.115,0.015,0.138,2.238,2.238,2.238,1.286,1.192
57180760,1659.0,0.0,22.0,18.0,3.611,0.0,0.667,2.292,0.0,0.015,30.7,0.0,0.8,8.633,0.0,0.07,1.621,1.621,1.621,1.611,1.234
98894426,240.0,2.0,10.0,4.0,9.333,0.333,1.0,2.686,0.014,0.1,28.667,0.333,1.333,3.611,0.028,0.167,1.405,1.405,1.405,1.0,1.386
35777295,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
122782302,87.0,0.0,2.0,2.0,4.0,0.0,0.0,2.469,0.0,0.063,8.0,0.0,0.0,3.762,0.0,0.095,5.0,5.0,5.0,1.0,1.125
95699045,498.0,1.0,0.0,6.0,4.833,0.0,0.0,2.244,0.005,0.0,15.833,0.0,0.0,5.141,0.013,0.0,1.517,1.517,1.517,1.0,1.024
81209558,609.0,3.0,43.0,17.0,3.706,0.059,0.588,2.407,0.005,0.153,9.429,0.071,1.357,5.153,0.012,0.282,2.108,2.108,2.108,1.353,1.111
126780003,117.0,1.0,4.0,1.0,13.0,1.0,1.0,2.209,0.0,0.07,24.0,1.0,1.0,4.313,0.0,0.063,3.667,3.667,3.667,3.0,1.047
90505829,449.0,27.0,14.0,10.0,3.778,0.444,0.556,2.586,0.146,0.057,12.375,1.125,0.75,6.122,0.245,0.143,1.447,1.447,1.447,1.778,1.35
65340007,517.0,1.0,22.0,4.0,4.0,0.0,1.0,2.247,0.004,0.081,7.333,0.0,1.0,8.183,0.017,0.3,2.0,2.0,2.0,1.0,1.206
47121008,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.933,0.0,0.033,0.0,0.0,0.0,4.143,0.0,0.071,0.0,0.0,0.0,1000.0,1.0
33292913,576.0,14.0,10.0,16.0,3.667,0.0,0.75,2.411,0.059,0.005,11.364,0.182,0.818,7.782,0.182,0.018,2.545,2.545,2.545,2.0,1.881
25952883,1116.0,1.0,57.0,3.0,5.0,0.0,1.0,2.258,0.002,0.113,8.0,0.0,1.0,11.652,0.011,0.587,1.222,1.222,1.222,1.0,1.323
114885238,111.0,0.0,4.0,2.0,5.0,0.0,1.0,2.342,0.0,0.053,8.5,0.0,1.0,5.125,0.0,0.125,1.25,1.25,1.25,1.5,1.105
127303785,265.0,0.0,9.0,0.0,0.0,0.0,0.0,2.325,0.0,0.079,0.0,0.0,0.0,8.03,0.0,0.273,0.0,0.0,0.0,1000.0,2.035
51905145,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
55247483,698.0,1.0,22.0,4.0,5.667,0.0,0.667,2.669,0.004,0.079,13.667,0.0,1.0,10.062,0.015,0.292,2.944,2.944,2.944,1.0,1.598
23691903,701.0,33.0,1.0,3.0,8.5,0.5,0.0,3.167,0.148,0.005,13.5,0.5,0.0,8.532,0.405,0.013,1.667,1.667,1.667,1.5,2.56
15434369,1041.0,5.0,33.0,24.0,5.0,0.0,0.818,2.433,0.013,0.038,18.8,0.0,1.35,8.407,0.056,0.037,1.702,1.702,1.702,2.091,1.97
99353220,446.0,13.0,9.0,10.0,5.0,0.333,0.667,2.873,0.085,0.025,5.667,0.333,0.667,7.465,0.209,0.07,0.444,0.444,0.444,1.444,1.263
115409546,1372.0,31.0,9.0,9.0,5.75,0.0,0.875,2.752,0.065,0.004,27.333,0.333,1.167,8.547,0.209,0.014,3.131,3.131,3.131,1.5,1.235
85590667,1281.0,0.0,13.0,6.0,9.167,0.0,0.5,2.437,0.0,0.021,103.4,0.0,1.8,11.033,0.0,0.067,2.888,2.888,2.888,5.0,1.199
72385171,669.0,7.0,7.0,19.0,5.211,0.053,0.105,2.24,0.027,0.022,18.056,0.056,0.167,3.9,0.1,0.05,1.859,1.859,1.859,1.526,1.098
69042836,132.0,1.0,4.0,1.0,6.0,0.0,1.0,2.034,0.017,0.052,43.0,0.0,3.0,3.24,0.04,0.04,2.786,2.786,2.786,1.0,1.0
138773149,706.0,5.0,18.0,3.0,7.0,0.333,0.0,2.517,0.015,0.067,7.0,0.333,0.0,6.49,0.038,0.173,0.0,0.0,0.0,3.0,1.792
120849054,3393.0,2.0,248.0,20.0,6.222,0.0,1.0,1.925,0.001,0.135,64.083,0.0,7.333,14.615,0.006,0.807,2.015,2.015,2.015,2.944,1.326
88965791,480.0,0.0,13.0,4.0,6.75,0.0,0.75,2.33,0.0,0.055,14.25,0.0,1.5,5.208,0.0,0.097,2.6,2.6,2.6,1.25,1.626
107479712,2342.0,53.0,8.0,6.0,8.167,0.333,0.167,2.231,0.05,0.007,14.333,0.333,0.333,7.986,0.181,0.021,2.183,2.183,2.183,2.833,1.236
83094299,4794.0,52.0,79.0,18.0,6.556,0.0,1.111,2.784,0.031,0.036,54.5,0.7,2.0,17.901,0.207,0.211,2.755,2.755,2.755,2.0,1.513
87196325,701.0,16.0,4.0,2.0,1.5,0.0,0.0,1.587,0.037,0.009,13.5,0.5,0.0,5.556,0.111,0.034,2.542,2.542,2.542,1.0,1.128
134316716,389.0,4.0,5.0,0.0,0.0,0.0,0.0,2.664,0.027,0.034,0.0,0.0,0.0,10.514,0.108,0.135,0.0,0.0,0.0,1000.0,2.226
89162423,454.0,12.0,18.0,0.0,0.0,0.0,0.0,1.861,0.049,0.074,0.0,0.0,0.0,6.306,0.167,0.25,0.0,0.0,0.0,1000.0,1.102
59474616,222.0,2.0,10.0,20.0,3.444,0.056,0.389,2.559,0.017,0.051,6.563,0.125,0.625,5.1,0.0,0.0,1.758,1.758,1.758,1.056,1.085
137953977,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,7.077,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
139297467,953.0,19.0,31.0,13.0,6.364,0.091,0.727,2.766,0.058,0.071,23.636,0.455,1.091,6.176,0.13,0.167,2.401,2.401,2.401,2.636,1.631
130319037,1026.0,1.0,67.0,6.0,3.2,0.0,0.6,2.353,0.002,0.151,9.6,0.0,1.2,14.328,0.015,0.91,0.5,0.5,0.5,1.0,1.454
33653440,974.0,3.0,35.0,25.0,5.417,0.0,0.333,2.6,0.01,0.085,13.81,0.048,0.714,5.333,0.018,0.171,2.194,2.194,2.194,1.083,1.275
72614595,775.0,11.0,3.0,15.0,5.154,0.231,0.231,2.558,0.03,0.0,48.25,0.75,0.25,4.484,0.065,0.0,2.927,2.927,2.927,1.077,1.034
8716998,2288.0,7.0,151.0,21.0,9.81,0.0,1.762,2.123,0.007,0.122,52.125,0.313,4.688,9.742,0.017,0.558,2.77,2.77,2.77,3.381,1.441
139363016,595.0,1.0,37.0,4.0,4.333,0.0,1.0,2.232,0.004,0.131,6.0,0.0,1.333,11.235,0.02,0.647,2.0,2.0,2.0,1.0,1.232
35291852,1892.0,0.0,87.0,16.0,7.571,0.0,1.643,2.292,0.0,0.082,34.462,0.0,3.462,13.762,0.0,0.396,2.364,2.364,2.364,1.857,1.235
102367955,308.0,0.0,12.0,1.0,6.0,0.0,1.0,1.987,0.0,0.073,64.0,0.0,2.0,7.333,0.0,0.303,1.903,1.903,1.903,1.0,1.007
22807254,741.0,0.0,75.0,26.0,4.68,0.0,1.32,1.95,0.0,0.139,12.478,0.0,2.087,7.814,0.0,0.442,1.855,1.855,1.855,1.32,1.139
56885979,306.0,1.0,2.0,2.0,11.5,0.0,0.5,2.361,0.008,0.008,17.0,0.0,0.5,4.737,0.018,0.018,1.833,1.833,1.833,1.5,1.218
31648252,117.0,1.0,8.0,0.0,0.0,0.0,0.0,2.208,0.019,0.151,0.0,0.0,0.0,5.85,0.05,0.4,0.0,0.0,0.0,1000.0,1.321
3703520,3000.0,4.0,130.0,47.0,4.578,0.0,1.4,2.115,0.003,0.043,77.0,0.0,11.444,7.559,0.022,0.056,3.227,3.227,3.227,3.978,1.606
102700496,50.0,1.0,2.0,2.0,2.0,0.0,0.0,2.75,0.063,0.125,5.0,0.0,0.0,4.222,0.111,0.222,1.0,1.0,1.0,1.0,1.0
139133668,882.0,81.0,25.0,11.0,7.364,0.273,1.0,2.031,0.203,0.036,22.5,1.1,1.3,7.909,0.857,0.143,1.995,1.995,1.995,1.455,1.112
97485548,865.0,22.0,21.0,10.0,10.8,0.5,2.0,2.025,0.046,0.003,27.0,0.875,2.5,10.724,0.241,0.017,4.064,4.064,4.064,8.8,1.339
94896879,167.0,5.0,0.0,0.0,0.0,0.0,0.0,1.67,0.05,0.0,0.0,0.0,0.0,5.759,0.172,0.0,0.0,0.0,0.0,1000.0,1.02
87196401,55.0,0.0,2.0,0.0,0.0,0.0,0.0,1.41,0.0,0.051,0.0,0.0,0.0,2.292,0.0,0.083,0.0,0.0,0.0,1000.0,1.0
86868724,2345.0,2.0,89.0,10.0,5.9,0.0,0.9,1.824,0.002,0.065,31.75,0.0,2.0,22.83,0.023,0.773,1.843,1.843,1.843,2.2,1.504
30933765,980.0,1.0,0.0,1.0,9.0,0.0,0.0,1.571,0.002,0.0,30.0,0.0,0.0,8.143,0.009,0.0,1.5,1.5,1.5,1.0,1.328
38634248,570.0,12.0,6.0,6.0,7.667,0.333,0.667,1.782,0.036,0.013,26.5,0.5,0.5,4.348,0.07,0.026,2.262,2.262,2.262,6.0,1.189
134054665,456.0,1.0,47.0,2.0,2.5,0.0,0.0,2.222,0.005,0.232,23.5,0.0,1.5,9.295,0.023,1.0,1.125,1.125,1.125,1.0,1.039
61866771,292.0,18.0,5.0,3.0,7.667,0.667,1.0,2.284,0.138,0.017,9.333,1.0,1.0,4.906,0.283,0.038,1.0,1.0,1.0,5.667,1.328
230169,553.0,15.0,0.0,5.0,6.4,0.0,0.0,2.052,0.06,0.0,16.4,0.0,0.0,10.361,0.333,0.0,2.05,2.05,2.05,3.0,1.796
51631578,351.0,0.0,23.0,5.0,8.0,0.0,0.75,2.777,0.0,0.179,12.667,0.0,1.0,7.625,0.0,0.5,3.875,3.875,3.875,1.75,1.598
111346462,623.0,12.0,1.0,1.0,8.0,0.0,0.0,2.362,0.047,0.004,10.0,0.0,0.0,12.347,0.245,0.02,2.0,2.0,2.0,1.0,1.689
5505823,1631.0,2.0,156.0,19.0,11.111,0.0,1.111,2.539,0.004,0.257,31.933,0.067,3.4,7.488,0.008,0.748,2.272,2.272,2.272,1.778,1.426
120226592,1976.0,0.0,80.0,0.0,0.0,0.0,0.0,2.407,0.0,0.097,0.0,0.0,0.0,35.286,0.0,1.429,0.0,0.0,0.0,1000.0,1.369
136741668,598.0,0.0,10.0,14.0,4.083,0.0,0.417,1.722,0.0,0.017,8.5,0.0,0.5,6.62,0.0,0.07,1.411,1.411,1.411,1.083,1.522
124027686,740.0,4.0,12.0,11.0,6.6,0.1,0.5,2.287,0.011,0.025,25.6,0.2,0.8,5.831,0.028,0.056,2.122,2.122,2.122,1.3,1.067
44401449,66.0,0.0,4.0,0.0,0.0,0.0,0.0,3.3,0.0,0.2,0.0,0.0,0.0,6.0,0.0,0.364,0.0,0.0,0.0,1000.0,1.35
23200555,266.0,1.0,12.0,3.0,3.667,0.0,0.333,2.164,0.009,0.095,11.0,0.0,1.333,5.222,0.028,0.167,1.698,1.698,1.698,1.0,1.043
105218865,1090.0,2.0,56.0,9.0,6.111,0.0,0.778,2.245,0.004,0.107,45.429,0.0,2.286,11.444,0.032,0.571,2.316,2.316,2.316,2.222,1.24
128451387,2176.0,7.0,199.0,30.0,4.72,0.0,0.88,2.401,0.007,0.211,21.294,0.0,3.412,9.174,0.031,0.702,2.188,2.188,2.188,2.12,1.607
85164861,639.0,1.0,4.0,10.0,7.3,0.0,0.3,2.194,0.004,0.004,23.4,0.0,0.3,7.115,0.019,0.019,1.402,1.402,1.402,1.0,1.182
73433921,285.0,5.0,4.0,21.0,4.762,0.048,0.095,1.927,0.049,0.0,9.167,0.222,0.111,2.929,0.036,0.0,2.012,2.012,2.012,1.048,1.0
15303490,224.0,0.0,4.0,3.0,6.0,0.0,1.0,2.525,0.0,0.025,39.5,0.0,1.0,7.105,0.0,0.105,2.7,2.7,2.7,1.0,1.012
133137225,197.0,0.0,0.0,1.0,12.0,0.0,0.0,2.202,0.0,0.0,23.0,0.0,0.0,3.51,0.0,0.0,2.75,2.75,2.75,1.0,1.036
15926090,827.0,19.0,15.0,21.0,5.333,0.167,0.444,2.199,0.051,0.019,18.467,1.133,0.6,7.129,0.014,0.071,1.706,1.706,1.706,1.167,1.323
44968759,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
99779405,692.0,0.0,3.0,8.0,4.625,0.0,0.0,2.145,0.0,0.01,26.857,0.0,0.0,6.424,0.0,0.045,1.943,1.943,1.943,1.0,1.101
17007439,4692.0,0.0,157.0,0.0,0.0,0.0,0.0,1.911,0.0,0.064,0.0,0.0,0.0,25.5,0.0,0.853,0.0,0.0,0.0,1000.0,1.521
95766778,486.0,2.0,11.0,16.0,4.75,0.083,0.25,2.4,0.006,0.048,17.286,0.0,0.143,10.462,0.0,0.231,2.671,2.671,2.671,1.0,1.164
17007443,1137.0,13.0,8.0,2.0,5.5,0.0,2.0,2.395,0.028,0.009,17.5,0.0,3.0,7.066,0.086,0.007,2.167,2.167,2.167,3.0,1.222
38601556,319.0,0.0,31.0,9.0,5.167,0.0,0.667,2.467,0.0,0.243,29.4,0.0,3.2,7.105,0.0,0.737,2.295,2.295,2.295,1.0,1.467
129729366,419.0,1.0,2.0,1.0,10.0,0.0,0.0,2.311,0.006,0.011,30.0,0.0,0.0,6.274,0.016,0.032,2.5,2.5,2.5,1.0,1.492
105153368,841.0,1.0,10.0,3.0,3.667,0.0,0.0,2.383,0.003,0.029,7.667,0.0,0.0,13.475,0.017,0.169,1.0,1.0,1.0,1.0,1.173
112624474,1749.0,3.0,99.0,12.0,13.545,0.091,1.364,2.819,0.004,0.15,80.111,0.333,4.444,10.266,0.0,0.596,3.538,3.538,3.538,6.273,2.157
35717987,5186.0,43.0,103.0,49.0,4.725,0.05,0.975,2.369,0.02,0.03,26.5,0.25,1.714,12.184,0.086,0.149,2.526,2.526,2.526,2.35,1.998
46302052,245.0,0.0,9.0,2.0,7.0,0.0,0.5,2.327,0.0,0.082,13.0,0.0,0.5,4.864,0.0,0.159,2.667,2.667,2.667,2.0,1.082
24642409,232.0,5.0,12.0,0.0,0.0,0.0,0.0,2.367,0.051,0.122,0.0,0.0,0.0,6.824,0.147,0.353,0.0,0.0,0.0,1000.0,1.01
24839021,2753.0,2.0,136.0,47.0,6.618,0.0,1.353,2.702,0.002,0.1,32.263,0.0,3.316,9.541,0.011,0.328,3.225,3.225,3.225,4.059,1.733
88605554,4156.0,0.0,60.0,27.0,3.037,0.0,0.778,2.303,0.0,0.022,58.889,0.0,1.556,9.48,0.0,0.1,2.212,2.212,2.212,2.407,1.154
58491767,2173.0,1.0,2.0,12.0,9.917,0.0,0.083,2.664,0.001,0.001,49.818,0.0,0.0,11.612,0.01,0.01,2.6,2.6,2.6,4.083,2.151
121111417,453.0,7.0,5.0,4.0,6.75,0.0,0.5,1.843,0.032,0.014,24.5,0.25,0.5,5.603,0.103,0.052,1.0,1.0,1.0,1.0,1.051
119702401,1058.0,3.0,68.0,16.0,6.933,0.067,1.667,1.766,0.004,0.08,27.538,0.154,2.769,5.642,0.011,0.274,1.032,1.032,1.032,4.067,1.801
108594053,4008.0,91.0,48.0,61.0,3.804,0.143,0.571,1.942,0.044,0.008,26.324,0.588,0.941,11.465,0.273,0.058,1.967,1.967,1.967,1.25,1.545
66093959,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,0.0,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0.0,0.0,0.0,1000.0,1.067
69305224,242.0,0.0,6.0,2.0,15.5,0.0,2.0,3.051,0.0,0.034,60.0,0.0,2.5,4.563,0.0,0.063,2.905,2.905,2.905,4.0,1.322
25389890,613.0,0.0,33.0,27.0,4.933,0.0,1.2,2.186,0.0,0.063,26.111,0.0,2.556,12.957,0.0,0.348,2.664,2.664,2.664,1.4,1.16
120095637,600.0,2.0,17.0,3.0,7.667,0.0,1.0,2.106,0.007,0.051,12.667,0.0,1.667,7.205,0.026,0.154,2.667,2.667,2.667,1.333,1.164
135725977,207.0,0.0,0.0,2.0,5.5,0.0,0.0,2.235,0.0,0.0,12.0,0.0,0.0,6.321,0.0,0.0,1.083,1.083,1.083,1.0,1.224
4883354,3384.0,8.0,202.0,95.0,8.234,0.031,1.219,2.856,0.006,0.124,32.911,0.089,2.556,9.707,0.017,0.414,3.647,3.647,3.647,2.281,1.909
72385442,380.0,0.0,18.0,8.0,6.833,0.0,0.5,2.459,0.0,0.111,12.5,0.0,1.167,4.139,0.0,0.153,2.167,2.167,2.167,1.5,1.03
82674597,1712.0,3.0,15.0,14.0,7.333,0.0,0.5,2.381,0.005,0.014,47.455,0.091,0.818,11.567,0.021,0.062,2.34,2.34,2.34,1.167,1.105
20808624,179.0,4.0,0.0,1.0,7.0,0.0,0.0,1.737,0.04,0.0,7.0,0.0,0.0,6.37,0.148,0.0,0.0,0.0,0.0,1.0,1.01
9431880,207.0,0.0,1.0,2.0,3.5,0.0,0.0,2.326,0.0,0.012,40.5,0.0,0.0,5.727,0.0,0.045,1.932,1.932,1.932,1.0,1.174
91063218,1448.0,3.0,13.0,21.0,6.143,0.0,0.143,2.617,0.006,0.021,25.0,0.0,0.176,7.197,0.016,0.074,2.491,2.491,2.491,1.095,1.348
75695028,1364.0,1.0,39.0,15.0,3.4,0.0,0.8,2.946,0.002,0.065,13.571,0.0,1.571,16.141,0.013,0.333,2.527,2.527,2.527,1.1,2.335
230326,1745.0,2.0,17.0,12.0,8.0,0.0,0.2,2.369,0.001,0.021,32.375,0.0,0.375,9.109,0.006,0.058,1.717,1.717,1.717,2.5,1.628
93029303,1217.0,0.0,100.0,21.0,2.846,0.0,0.923,2.264,0.0,0.17,12.091,0.0,3.0,4.986,0.0,0.306,2.862,2.862,2.862,1.0,1.183
57573535,2101.0,3.0,49.0,8.0,7.5,0.0,0.75,2.493,0.004,0.056,203.5,0.0,6.0,19.585,0.046,0.385,2.539,2.539,2.539,1.25,1.919
83592124,362.0,8.0,4.0,6.0,5.667,0.0,0.667,2.512,0.064,0.0,16.833,0.333,0.667,7.242,0.182,0.0,1.312,1.312,1.312,1.0,1.544
121340861,132.0,2.0,7.0,5.0,1.2,0.0,1.0,2.34,0.038,0.038,1.2,0.0,1.0,5.905,0.095,0.095,0.0,0.0,0.0,1.0,1.17
43254718,5469.0,208.0,24.0,14.0,6.846,0.769,1.308,1.797,0.064,0.002,31.5,1.6,2.1,15.051,0.531,0.009,1.829,1.829,1.829,1.615,1.398
11371458,1300.0,11.0,52.0,19.0,5.867,0.067,0.267,2.334,0.02,0.097,26.25,0.167,0.833,6.891,0.07,0.326,2.208,2.208,2.208,1.267,1.492
58065859,2370.0,2.0,202.0,13.0,4.167,0.0,0.667,2.857,0.002,0.239,15.909,0.0,0.909,20.886,0.019,1.829,1.673,1.673,1.673,1.917,1.834
106678728,634.0,0.0,0.0,1.0,10.0,0.0,0.0,2.622,0.0,0.0,12.0,0.0,0.0,6.139,0.0,0.0,2.0,2.0,2.0,1.0,1.067
132940744,798.0,0.0,60.0,13.0,4.538,0.0,0.769,2.434,0.0,0.163,9.0,0.0,0.846,6.966,0.0,0.506,1.055,1.055,1.055,1.231,1.514
96306125,839.0,4.0,27.0,7.0,8.8,0.0,1.0,2.53,0.01,0.063,25.8,0.0,1.6,13.118,0.059,0.314,2.522,2.522,2.522,1.0,1.234
107545550,1027.0,3.0,46.0,15.0,7.133,0.0,0.8,2.239,0.008,0.086,29.5,0.1,2.3,4.353,0.014,0.137,3.06,3.06,3.06,1.333,1.166
69309944,669.0,1.0,51.0,25.0,5.364,0.0,0.591,2.028,0.005,0.156,10.813,0.0,1.313,5.197,0.015,0.379,1.948,1.948,1.948,1.045,1.138
133563346,713.0,11.0,0.0,11.0,8.9,0.5,0.0,2.598,0.029,0.0,22.556,0.889,0.0,6.678,0.017,0.0,3.919,3.919,3.919,1.8,1.603
127960021,2373.0,3.0,164.0,23.0,5.2,0.0,0.8,2.524,0.003,0.166,36.316,0.053,3.0,15.708,0.014,0.889,2.248,2.248,2.248,1.5,1.308
30442456,68.0,0.0,1.0,2.0,2.0,0.0,0.0,1.641,0.0,0.026,2.0,0.0,0.0,4.692,0.0,0.077,0.0,0.0,0.0,1.0,1.718
29197275,104.0,4.0,2.0,4.0,0.5,0.0,0.25,2.279,0.093,0.023,1.75,0.0,0.25,8.455,0.364,0.091,0.625,0.625,0.625,1.0,1.186
123765725,584.0,9.0,19.0,14.0,5.857,0.143,0.429,2.112,0.03,0.056,17.286,0.214,0.714,5.16,0.12,0.12,1.723,1.723,1.723,1.786,1.288
9274345,1878.0,27.0,100.0,16.0,9.462,0.0,1.077,2.399,0.037,0.119,48.615,0.769,3.692,6.223,0.086,0.259,2.541,2.541,2.541,5.077,1.391
4064235,132.0,0.0,0.0,1.0,2.0,0.0,0.0,1.912,0.0,0.0,2.0,0.0,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1.0,1.044
